,error_type,Negative transfer?,Likely reason for mistake,incorrect_ud_tags,incorrect_ud_tags_padded,incorrect_ud_tags_unigram,incorrect_ud_tags_bigram,en,zhs,nlt
1621,RD,False,Wrong determiner used since Chinese doesn't use determiner here,DET,ADP DET NOUN,DET NOUN,DET NOUN PUNCT,-4.498852252960205,-5.256208419799805,False
1625,MY,True,Chinese would use word in this context,PART,VERB PART VERB,PART VERB,PART VERB DET,-4.857645511627197,-5.169448375701904,False
1626,MC,True,Chinese does not use conjunctions to join clauses,ADV,PUNCT ADV VERB,ADV VERB,ADV VERB ADV,-6.230034828186035,-5.62807035446167,True
1627,FV,True,Progressive aspect not applied,VERB,VERB VERB ADP,VERB ADP,VERB ADP PRON,-6.624293804168701,-7.47643518447876,False
1628,MV,True,Chinese conventions conflict with English,ADV,PRON ADV NUM,ADV NUM,ADV NUM NOUN,-7.940832138061523,-6.057243347167969,True
1629,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-6.518891334533691,-4.976182460784912,True
1632,TV,True,Chinese generally expresses actions in present tense,VERB,PRON VERB ADP,VERB ADP,VERB ADP VERB,-5.866825103759766,-7.247402191162109,False
1633,UP,False,Error that native speakers would make as well,PUNCT,VERB PUNCT ADP,PUNCT ADP,PUNCT ADP VERB,-7.112339019775391,-7.1831769943237305,False
1634,MT,True,Chinese doesn't use the word in this context,VERB,VERB VERB SCONJ,VERB SCONJ,VERB SCONJ VERB,-7.590399742126465,-7.9588623046875,False
1635,FV,True,Progressive aspect not applied,VERB,ADP VERB DET,VERB DET,VERB DET VERB,-6.1158647537231445,-7.669266223907471,False
1636,FV,False,Incorrectly using past tense,VERB,SCONJ VERB NOUN,VERB NOUN,VERB NOUN PUNCT,-6.168202877044678,-5.8146772384643555,True
1638,UP,False,Overcorrection,PROPN,DET PROPN PUNCT,PROPN PUNCT,PROPN PUNCT NOUN,-4.317594051361084,-5.843497276306152,False
1639,UT,False,Overcorrecting by introducing locations or time using prepositions,ADP,NOUN ADP ADJ,ADP ADJ,ADP ADJ PROPN,-6.776059150695801,-7.9330363273620605,False
1640,FN,False,Number disagreement,NOUN,ADJ NOUN ADP,NOUN ADP,NOUN ADP PRON,-5.321064472198486,-6.8281636238098145,False
1641,RA,False,Random pronoun used instead of null pronoun,PRON,PUNCT PRON VERB,PRON VERB,PRON VERB NOUN,-5.68824577331543,-5.788882255554199,False
1643,FV,False,Incorrectly using past tense,VERB,NOUN VERB DET,VERB DET,VERB DET NOUN,-5.840568542480469,-7.749291896820068,False
1644,FV,False,Incorrectly using past tense,VERB,PUNCT VERB PUNCT,VERB PUNCT,VERB PUNCT CCONJ,-5.03101921081543,-3.7431986331939697,True
1645,UA,False,Overcorrection,PRON,VERB PRON PUNCT,PRON PUNCT,PRON PUNCT CCONJ,-3.7528810501098633,-3.5545694828033447,True
1646,MC,True,Chinese does not use conjunctions to join clauses,ADV,PUNCT ADV PRON,ADV PRON,ADV PRON VERB,-6.6208367347717285,-6.183224678039551,True
1647,RD,False,Wrong determiner used since Chinese doesn't use determiner here,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
1648,FV,False,Incorrectly using past tense,VERB,PUNCT VERB DET,VERB DET,VERB DET NOUN,-6.219374179840088,-7.8537092208862305,False
1649,RA,False,Using 'It' incorrectly,PRON,ADP PRON PUNCT,PRON PUNCT,PRON PUNCT NUM,-4.5022292137146,-4.001108169555664,True
1650,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,DET NOUN AUX,NOUN AUX,NOUN AUX ADV,-5.36509895324707,-9.14844799041748,False
1652,TV,True,Chinese generally expresses actions in present tense,VERB,ADV VERB NOUN,VERB NOUN,VERB NOUN PUNCT,-5.345630645751953,-4.355930328369141,True
1653,MD,True,Chinese uses classifiers instead of articles in this case,ADV,AUX ADV ADJ,ADV ADJ,ADV ADJ NOUN,-6.087220191955566,-11.054635047912598,False
1654,MN,False,Equivalent word exists but is not used,PART,ADJ PART VERB,PART VERB,PART VERB DET,-5.671931266784668,-6.808844089508057,False
1655,FV,False,Incorrectly using past tense,VERB,ADP VERB DET,VERB DET,VERB DET NOUN,-6.1158647537231445,-7.669266223907471,False
1656,MA,False,Pronoun can also be used here in Chinese,AUX,SCONJ AUX DET,AUX DET,AUX DET ADJ,-7.462169647216797,-9.95428466796875,False
1657,AGD,False,Pronoun not used in Chinese,DET,AUX DET ADJ,DET ADJ,DET ADJ NOUN,-6.400934219360352,-10.999109268188477,False
1658,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT ADP,PUNCT ADP,PUNCT ADP DET,-5.443028450012207,-7.021975517272949,False
1659,M,True,Chinese conventions conflict with English,NOUN,DET NOUN NOUN,NOUN NOUN,NOUN NOUN AUX,-4.525265693664551,-4.9093708992004395,False
1660,RP,False,Unexplainable punctuation used,PUNCT,PROPN PUNCT SCONJ,PUNCT SCONJ,PUNCT SCONJ PRON,-7.087949752807617,-7.6834330558776855,False
1661,FN,True,Missing plural,NOUN,ADJ NOUN CCONJ,NOUN CCONJ,NOUN CCONJ NOUN,-6.304195404052734,-7.824105739593506,False
1662,MP,True,Chinese uses commas to mark the end of a complete thought,PRON,NOUN PRON VERB,PRON VERB,PRON VERB AUX,-6.103028297424316,-5.854711055755615,True
1663,RP,True,Chinese uses commas to mark the end of a complete thought,PRON,PUNCT PRON VERB,PRON VERB,PRON VERB AUX,-5.68824577331543,-5.788882255554199,False
1665,AGA,True,Used singular form instead of plural form,DET,DET AUX,DET AUX,DET AUX ADV,-5.224856853485107,-8.24448299407959,False
1666,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADJ,DET ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-3.9540467262268066,-5.575438976287842,False
1667,FV,True,Progressive aspect not applied,VERB,AUX VERB ADV,VERB ADV,VERB ADV ADP,-6.7188615798950195,-9.988611221313477,False
1669,FN,False,Number disagreement,NOUN,DET NOUN PUNCT,NOUN PUNCT,NOUN PUNCT,-3.3438291549682617,-3.534750461578369,False
1670,RA,False,Using 'It' incorrectly,PRON,PRON AUX,PRON AUX,PRON AUX ADV,-5.555111885070801,-8.200399398803711,False
1671,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT DET,PUNCT DET,PUNCT DET ADP,-6.48277473449707,-8.00236988067627,False
1673,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON AUX,-6.518891334533691,-4.976182460784912,True
1674,AGV,True,Not applying the 3rd person present tense suffix -s,VERB,PRON VERB PART,VERB PART,VERB PART VERB,-5.957681655883789,-5.246342658996582,True
1675,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN PUNCT,NOUN PUNCT,NOUN PUNCT PRON,-3.825543165206909,-2.8813514709472656,True
1676,AGA,False,Using 'It' incorrectly,PRON,VERB PRON PUNCT,PRON PUNCT,PRON PUNCT SCONJ,-3.7528810501098633,-3.5545694828033447,True
1677,MA,True,Chinese is a pro-drop language,PUNCT,VERB PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-7.267339706420898,-6.750541687011719,True
1678,UP,False,Incorrect modal contractions,PROPN,PRON PROPN VERB,PROPN VERB,PROPN VERB PART,-6.291845321655273,-5.957989692687988,True
1679,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN PUNCT,NOUN PUNCT,NOUN PUNCT SCONJ,-3.825543165206909,-2.8813514709472656,True
1681,MD,True,Chinese has no articles and doesn't use classifiers in this situation,PROPN,ADP PROPN PROPN,PROPN PROPN,PROPN PROPN SYM,-4.180315017700195,-5.658925533294678,False
1682,RA,False,Using 'It' incorrectly,PRON,ADP PRON PUNCT,PRON PUNCT,PRON PUNCT ADV,-4.5022292137146,-4.001108169555664,True
1683,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN PUNCT,NOUN PUNCT,NOUN PUNCT SCONJ,-3.825543165206909,-2.8813514709472656,True
1684,RP,True,Chinese uses commas to mark the end of a complete thought,ADV,PUNCT ADV ADJ,ADV ADJ,ADV ADJ PUNCT,-6.22799015045166,-8.252242088317871,False
1686,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,PROPN PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-6.783665180206299,-6.603381156921387,True
1687,FV,False,Incorrectly using progressive aspect,VERB,CCONJ VERB ADV,VERB ADV,VERB ADV ADP,-6.787885665893555,-6.954401016235352,False
1688,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN ADP,NOUN ADP,NOUN ADP PROPN,-6.099311828613281,-6.735996246337891,False
1690,MT,True,Chinese doesn't use the word in this context,VERB,NOUN VERB ADP,VERB ADP,VERB ADP DET,-5.071439743041992,-7.482945919036865,False
1691,TV,False,-,VERB,ADV VERB PART,VERB PART,VERB PART VERB,-7.184284687042236,-4.957574844360352,True
1692,MA,False,Chinese expresses this in a different order/structure,VERB,NOUN VERB VERB,VERB VERB,VERB VERB PRON,-4.602911949157715,-3.9021053314208984,True
1693,RA,False,Using possessive case inappropriately,PRON,VERB PRON DET,PRON DET,PRON DET NOUN,-6.451523303985596,-7.543527126312256,False
1695,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN NOUN,NOUN NOUN,NOUN NOUN PUNCT,-4.784554958343506,-4.033843994140625,True
1696,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-6.518891334533691,-4.976182460784912,True
1697,AGV,True,3rd person plural verb form used instead of 3rd person singular form,AUX,NOUN AUX VERB,AUX VERB,AUX VERB ADJ,-4.896549224853516,-9.386462211608887,False
1698,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,VERB NOUN NOUN,NOUN NOUN,NOUN NOUN PUNCT,-4.784554958343506,-4.033843994140625,True
1699,TV,True,Confusion that auxiliary tense needs to match with past participle tense,AUX,PRON AUX VERB,AUX VERB,AUX VERB NOUN,-5.757172584533691,-9.348431587219238,False
1700,UD,False,Overcorrection,DET,VERB DET NOUN,DET NOUN,DET NOUN ADP,-3.9306564331054688,-5.082910537719727,False
1701,UC,False,Overcorrection,SCONJ,PRON SCONJ ADV,SCONJ ADV,SCONJ ADV ADJ,-7.974413871765137,-6.972966194152832,True
1702,TV,True,Modal used for polite speech,VERB,PRON VERB VERB,VERB VERB,VERB VERB ADP,-5.228297233581543,-5.464967727661133,False
1703,UA,False,Overcorrection,PRON,VERB PRON ADP,PRON ADP,PRON ADP PRON,-6.403122901916504,-7.380842208862305,False
1705,MD,True,Chinese has no articles and doesn't use classifiers in this situation,PROPN,ADP PROPN VERB,PROPN VERB,PROPN VERB PRON,-5.368106842041016,-4.43984317779541,True
1708,MT,True,Chinese doesn't use the word in this context,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN PUNCT,-4.651517391204834,-4.513055801391602,True
1709,UD,False,Overcorrection,DET,AUX DET ADJ,DET ADJ,DET ADJ NOUN,-6.400934219360352,-10.999109268188477,False
1710,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,NOUN PUNCT PRON,PUNCT PRON,PUNCT PRON VERB,-6.518891334533691,-4.976182460784912,True
1711,TV,True,Context carries tense rather than verb.,PRON,PUNCT PRON AUX,PRON AUX,PRON AUX ADV,-6.584131240844727,-8.993627548217773,False
1712,TV,True,Context carries tense rather than verb.,AUX,PRON AUX NOUN,AUX NOUN,AUX NOUN ADP,-6.192592620849609,-9.31934642791748,False
1713,FN,True,Missing plural,NOUN,AUX NOUN ADP,NOUN ADP,NOUN ADP NOUN,-7.169504165649414,-10.229715347290039,False
1714,AGN,True,Number error,NOUN,NOUN NOUN CCONJ,NOUN CCONJ,NOUN CCONJ NOUN,-6.6667633056640625,-7.645952224731445,False
1715,AGN,True,Number error,NOUN,CCONJ NOUN DET,NOUN DET,NOUN DET VERB,-7.4795613288879395,-7.919238090515137,False
1716,TV,True,Chinese would use word in the given context,VERB,DET VERB VERB,VERB VERB,VERB VERB ADP,-6.2903289794921875,-5.937555313110352,True
1717,TV,True,English words map to the same Chinese word,VERB,CCONJ VERB PART,VERB PART,VERB PART VERB,-7.630816459655762,-6.151592254638672,True
1718,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,AUX NOUN PART,NOUN PART,NOUN PART VERB,-7.89971923828125,-9.523033142089844,False
1719,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN NOUN,NOUN NOUN,NOUN NOUN PRON,-5.092679023742676,-5.097628593444824,False
1720,AGN,False,Overcorrection,NOUN,DET NOUN ADP,NOUN ADP,NOUN ADP NOUN,-5.797200679779053,-6.639105319976807,False
1721,AGN,True,Number error,NOUN,ADP NOUN ADP,NOUN ADP,NOUN ADP NOUN,-6.099311828613281,-6.735996246337891,False
1722,TV,True,English words map to the same Chinese word,VERB,CCONJ VERB PART,VERB PART,VERB PART VERB,-7.630816459655762,-6.151592254638672,True
1723,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,ADP NOUN NOUN,NOUN NOUN,NOUN NOUN PRON,-5.092679023742676,-5.097628593444824,False
1724,M,True,Chinese conventions conflict with English,NOUN,CCONJ NOUN ADJ,NOUN ADJ,NOUN ADJ SCONJ,-6.8510589599609375,-8.509597778320312,False
1725,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,AUX NOUN PART,NOUN PART,NOUN PART VERB,-7.89971923828125,-9.523033142089844,False
1730,FN,True,Missing plural,NOUN,ADP NOUN PART,NOUN PART,NOUN PART AUX,-7.207542896270752,-5.572704315185547,True
1731,UT,True,Chinese would use word in the given context,ADV,NOUN ADV ADV,ADV ADV,ADV ADV PUNCT,-6.4743547439575195,-6.112150192260742,True
1739,UA,False,Overcorrection,PRON,VERB PRON SCONJ,PRON SCONJ,PRON SCONJ PRON,-6.825071811676025,-7.927424907684326,False
1740,TV,True,Context carries tense rather than verb.,VERB,PRON VERB DET,VERB DET,VERB DET ADJ,-5.043724536895752,-7.42958927154541,False
1741,TV,True,Context carries tense rather than verb.,ADJ,NOUN ADJ ADP,ADJ ADP,ADJ ADP NUM,-7.317384719848633,-8.0313720703125,False
1742,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,NOUN AUX ADJ,AUX ADJ,AUX ADJ PUNCT,-4.698155403137207,-10.227017402648926,False
1743,UV,False,Progressive aspect incorrectly applied,VERB,AUX VERB ADV,VERB ADV,VERB ADV PUNCT,-6.7188615798950195,-9.988611221313477,False
1745,TV,False,Past tense used instead of past perfect,AUX,PRON AUX ADV,AUX ADV,AUX ADV ADJ,-5.361591339111328,-9.606440544128418,False
1747,DY,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADJ,CCONJ ADJ PUNCT,ADJ PUNCT,ADJ PUNCT CCONJ,-4.9890031814575195,-7.4362077713012695,False
1748,DY,True,"Chinese verbs, adjectives, and nouns sometimes are the same",NOUN,ADJ NOUN PUNCT,NOUN PUNCT,NOUN PUNCT ADV,-3.3845911026000977,-3.7189626693725586,False
1749,AGN,False,Plural version of word is confusing,NOUN,ADJ NOUN VERB,NOUN VERB,NOUN VERB PUNCT,-5.147068977355957,-4.522444725036621,True
1750,UY,False,Chinese equivalent sentence would use corrected equivalent as well,ADP,VERB ADP PUNCT,ADP PUNCT,ADP PUNCT PRON,-4.197368621826172,-5.560586452484131,False
1751,RP,True,Chinese uses commas to mark the end of a complete thought,PUNCT,VERB PUNCT PRON,PUNCT PRON,PUNCT PRON ADV,-7.267339706420898,-6.750541687011719,True
1752,UV,False,Unnecessary auxiliary added,AUX,PRON AUX ADV,AUX ADV,AUX ADV VERB,-5.361591339111328,-9.606440544128418,False
1753,UY,False,Word pair misunderstanding,ADP,VERB ADP PUNCT,ADP PUNCT,ADP PUNCT CCONJ,-4.197368621826172,-5.560586452484131,False
1754,DY,False,Spelling error,INTJ,CCONJ INTJ DET,INTJ DET,INTJ DET NOUN,-7.874773979187012,-9.783116340637207,False
1755,FV,False,Incorrectly using past tense,AUX,PART AUX DET,AUX DET,AUX DET NOUN,-7.08233118057251,-10.3899564743042,False
1756,RP,False,Overgeneralization of colon usage to introduce lists,PUNCT,NOUN PUNCT ADP,PUNCT ADP,PUNCT ADP DET,-5.443028450012207,-7.021975517272949,False
1758,MA,True,Chinese is a pro-drop language,ADV,CCONJ ADV VERB,ADV VERB,ADV VERB DET,-6.003990650177002,-5.709296226501465,True
1760,DY,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADJ,ADV ADJ SCONJ,ADJ SCONJ,ADJ SCONJ PRON,-7.126152992248535,-8.7830810546875,False
1761,RD,True,Chinese could use a classifier in this context,DET,PART DET ADJ,DET ADJ,DET ADJ NOUN,-6.5878496170043945,-9.51478385925293,False
1762,UT,False,Overgeneralization of word pairs,ADV,NOUN ADV VERB,ADV VERB,ADV VERB ADP,-5.60012149810791,-4.140077590942383,True
1763,RD,False,Wrong determiner used,ADJ,VERB ADJ NOUN,ADJ NOUN,ADJ NOUN ADP,-4.651517391204834,-4.513055801391602,True
1764,AGV,False,Spelling error,VERB,PRON VERB NOUN,VERB NOUN,VERB NOUN ADP,-5.147487640380859,-4.936141014099121,True
1765,UT,False,Overcorrection,ADP,VERB ADP NOUN,ADP NOUN,ADP NOUN ADP,-3.8640220165252686,-5.236430644989014,False
1766,MY,False,Error,PUNCT,AUX PUNCT ADV,PUNCT ADV,PUNCT ADV PUNCT,-8.57107925415039,-10.372180938720703,False
1767,DY,True,"Chinese verbs, adjectives, and nouns sometimes are the same",ADV,AUX ADV ADJ,ADV ADJ,ADV ADJ ADP,-6.087220191955566,-11.054635047912598,False
1770,AGN,True,Number error,ADJ,DET ADJ PUNCT,ADJ PUNCT,ADJ PUNCT PRON,-4.803725242614746,-7.4270524978637695,False
1771,RP,False,Punctuation works the same in Chinese,PUNCT,ADJ PUNCT PUNCT,PUNCT PUNCT,PUNCT PUNCT ADV,-5.023416042327881,-6.3778557777404785,False
1772,RD,False,Wrong determiner used,DET,DET DET NOUN,DET NOUN,DET NOUN VERB,-5.319903373718262,-5.892487049102783,False
1774,UD,False,Overcorrection,DET,DET DET NOUN,DET NOUN,DET NOUN AUX,-5.319903373718262,-5.892487049102783,False
1776,DN,False,Incorrect/incomplete expression used,NOUN,NOUN NOUN CCONJ,NOUN CCONJ,NOUN CCONJ DET,-6.6667633056640625,-7.645952224731445,False
1777,AGN,False,Overcorrection,NOUN,ADJ NOUN ADP,NOUN ADP,NOUN ADP PROPN,-5.321064472198486,-6.8281636238098145,False
1778,TV,False,-,AUX,PRON AUX VERB,AUX VERB,AUX VERB PART,-5.757172584533691,-9.348431587219238,False
1781,UT,False,Verb/word prior of the preposition conveys the same message,ADP,VERB ADP DET,ADP DET,ADP DET ADJ,-5.851269721984863,-7.798564910888672,False
1782,RP,False,Overcorrection,PUNCT,PROPN PUNCT DET,PUNCT DET,PUNCT DET NOUN,-6.046064853668213,-7.482003211975098,False
1785,UA,False,general grammar rules confusion,PRON,SCONJ PRON PRON,PRON PRON,PRON PRON AUX,-7.531401634216309,-7.527454376220703,True
1788,RP,False,Inappropriate capitalization in the middle of sentence,PROPN,DET PROPN ADP,PROPN ADP,PROPN ADP DET,-6.625161647796631,-7.153543472290039,False
1790,DJ,True,"Chinese verbs, adjectives, and nouns sometimes are the same",VERB,PART VERB ADP,VERB ADP,VERB ADP DET,-6.187060832977295,-8.367204666137695,False
1793,TV,True,Modal used for polite speech,VERB,PRON VERB VERB,VERB VERB,VERB VERB VERB,-5.228297233581543,-5.464967727661133,False
1794,DN,True,"Chinese verbs, adjectives, and nouns sometimes are the same",VERB,DET VERB ADP,VERB ADP,VERB ADP NOUN,-6.351139068603516,-7.839354038238525,False
1795,UD,False,Chinese doesn't distinguish indefinite and definite articles like English,DET,ADP DET NOUN,DET NOUN,DET NOUN SCONJ,-4.498852252960205,-5.256208419799805,False
1796,RD,False,Wrong determiner used since Chinese doesn't use determiner here,DET,VERB DET ADJ,DET ADJ,DET ADJ NOUN,-6.094607830047607,-7.968842506408691,False
1798,DA,False,Using your instead of yours for sign offs,DET,DET ADV,DET ADV,DET ADV PUNCT,-5.793658256530762,-6.4350409507751465,False
1799,TV,True,Progressive aspect mistaken as present tense; Chinese generally uses present tense for actions,NOUN,AUX NOUN ADP,NOUN ADP,NOUN ADP NOUN,-7.169504165649414,-10.229715347290039,False
1800,UP,False,Error that native speakers would make as well,PUNCT,SCONJ PUNCT NOUN,PUNCT NOUN,PUNCT NOUN ADP,-7.050263404846191,-6.678171157836914,True
1801,TV,True,Context carries tense rather than verb.,VERB,ADJ VERB NOUN,VERB NOUN,VERB NOUN PART,-6.048550605773926,-6.376524925231934,False
1802,UD,False,Overcorrection,DET,PUNCT DET NOUN,DET NOUN,DET NOUN ADP,-5.688526153564453,-5.948286056518555,False
1803,AGV,True,3rd person singular form used instead of 3rd person plural verb form,AUX,DET AUX DET,AUX DET,AUX DET NOUN,-6.608564376831055,-10.113143920898438,False
1804,MD,True,Chinese has no articles and doesn't use classifiers in this situation,NOUN,AUX NOUN ADP,NOUN ADP,NOUN ADP DET,-7.169504165649414,-10.229715347290039,False
1806,DY,True,English words map to the same Chinese word,ADV,VERB ADV VERB,ADV VERB,ADV VERB NOUN,-6.000823020935059,-4.665523529052734,True
