,en,zhs,en_ud
18336,-inf,-inf,DET NOUN PRON VERB AUX NUM CCONJ ADP DET ADJ NUM NOUN PUNCT PRON VERB AUX DET ADV ADJ NOUN PUNCT 
18337,-16.871146523326324,-inf,ADV AUX PRON VERB ADP DET ADJ PUNCT ADV ADJ PUNCT ADJ NOUN PUNCT 
18338,-106.51182808624011,-inf,DET NOUN AUX SCONJ NOUN NOUN VERB DET NOUN ADP NOUN PART VERB ADP ADJ NOUN CCONJ VERB PRON ADP DET NOUN ADP VERB ADP VERB DET NOUN PUNCT PROPN PROPN VERB SCONJ DET NOUN VERB DET NOUN NOUN NOUN NOUN NOUN SCONJ DET ADJ NOUN NOUN NOUN ADP NOUN PART VERB ADJ NOUN NOUN AUX PART VERB SCONJ ADP DET NOUN PUNCT 
18339,-inf,-inf,DET NOUN SCONJ DET NOUN CCONJ NOUN AUX AUX ADV PROPN VERB PRON VERB PUNCT 
18340,-40.15091608455947,-inf,ADP DET NOUN VERB ADV ADP PROPN NOUN PUNCT NUM PUNCT DET PROPN PROPN ADP PROPN ADP PROPN PUNCT PROPN PUNCT VERB DET NOUN PRON AUX VERB PUNCT 
18341,-21.171127567278088,-inf,DET PROPN PUNCT DET NOUN VERB PUNCT AUX PART AUX VERB ADP DET NOUN ADP DET NOUN PUNCT 
18342,-36.188160530996285,-inf,ADJ NOUN PUNCT DET ADJ PROPN PROPN PUNCT PUNCT PUNCT VERB DET NOUN ADP DET NOUN PUNCT PROPN VERB DET ADJ NOUN ADP DET NOUN PART VERB NOUN PUNCT 
18343,-9.616631289923038,-10.961251834460612,NOUN ADP PROPN PUNCT NOUN PROPN PUNCT NUM PUNCT PUNCT 
18344,-60.48225729220947,-inf,PRON ADV VERB ADP PRON SCONJ NOUN ADP PROPN AUX PART VERB PART VERB PUNCT NOUN AUX DET VERB NOUN DET VERB DET ADJ NOUN ADV ADV SCONJ PRON VERB PART VERB PRON ADV PUNCT 
18345,-15.515392632549778,-20.91960422035836,PRON VERB ADV VERB DET NOUN PRON VERB VERB ADP PRON ADV PUNCT 
18346,-30.74915287988187,-inf,ADP PROPN PUNCT NOUN NOUN AUX NUM ADP DET ADV ADJ NOUN SCONJ NOUN AUX ADP DET VERB NOUN PUNCT 
18347,-inf,-inf,PROPN PROPN AUX DET ADJ NOUN PUNCT NOUN CCONJ NOUN PUNCT ADV VERB ADP DET PROPN PROPN PUNCT PRON AUX ADJ ADP VERB DET NOUN ADP PROPN SYM PROPN ADP DET PROPN PROPN CCONJ PROPN PROPN PUNCT 
18348,-19.217398729067774,-inf,NOUN NOUN PROPN PROPN VERB ADP DET NOUN ADP PROPN PROPN PUNCT DET NOUN NOUN NOUN ADP PROPN PUNCT 
18349,-inf,-inf,PRON VERB SCONJ SCONJ PRON VERB PUNCT ADV SCONJ ADJ NOUN AUX AUX VERB ADV ADV ADP ADV NUM NOUN PUNCT DET PROPN PROPN VERB ADV ADJ CCONJ ADJ PUNCT 
18350,-71.92008097735727,-inf,SCONJ ADP NOUN ADP DET NOUN CCONJ NOUN ADP NOUN NOUN PUNCT DET NOUN NOUN NOUN ADV VERB ADJ NOUN PART VERB ADJ PUNCT NOUN PUNCT NOUN CCONJ ADJ PUNCT NOUN NOUN ADP DET NOUN NOUN ADP DET ADJ PUNCT NOUN NOUN PUNCT VERB NOUN PUNCT PUNCT 
18351,-45.35701450702402,-inf,ADP PROPN NUM PUNCT NUM NOUN ADP ADJ NOUN VERB ADP PROPN PART ADJ ADJ CCONJ ADJ ADJ NOUN PART VERB ADP NOUN VERB NOUN ADP NOUN PUNCT 
18352,-inf,-inf,PROPN SCONJ VERB NOUN ADP CCONJ NOUN CCONJ NOUN NOUN PUNCT 
18353,-inf,-inf,DET NOUN AUX PART VERB ADP PROPN X X PUNCT CCONJ ADV ADP ADJ ADJ CCONJ ADJ NOUN CCONJ DET NOUN PUNCT 
18354,-1.3862943611198906,-inf,SCONJ PART PUNCT VERB ADP PUNCT 
18355,-14.449327063130667,-inf,NOUN AUX VERB PUNCT VERB PRON PART VERB PUNCT PUNCT NOUN 
18356,-inf,-inf,ADP NOUN PRON VERB SCONJ DET ADJ NOUN AUX ADV ADJ ADP PROPN ADV NOUN PUNCT 
18357,-23.310780173711397,-inf,ADP DET NOUN PUNCT VERB DET NOUN ADP ADJ PROPN PART VERB DET NOUN ADP NOUN ADP PROPN PUNCT 
18358,-52.70227814791382,-inf,DET ADV PUNCT VERB NOUN ADP PROPN NOUN NOUN ADP NOUN VERB DET NOUN ADP NOUN ADP DET PROPN ADP PROPN ADP PROPN PUNCT PROPN PUNCT VERB DET NOUN ADP ADJ NOUN VERB DET NOUN ADP NOUN ADP NOUN PUNCT 
18359,-inf,-inf,PROPN PUNCT PROPN PROPN AUX VERB ADP PROPN PART NUM ADJ NOUN PROPN PROPN CCONJ PROPN PROPN PUNCT ADV ADP PROPN PUNCT 
18360,0.0,0.0,PROPN PROPN VERB PUNCT 
18361,-inf,-inf,DET VERB ADP PROPN ADV PUNCT NOUN ADP NOUN PUNCT NOUN CCONJ NOUN PUNCT ADJ VERB DET NOUN CCONJ DET NOUN VERB AUX SCONJ PRON ADJ ADP ADJ NOUN 
18362,-inf,-inf,PRON ADV AUX PUNCT VERB ADP ADP NUM NOUN ADJ INTJ PUNCT INTJ PUNCT DET VERB ADV ADP ADV ADV SCONJ DET NOUN ADP NOUN PUNCT NUM ADP PROPN PART ADV ADJ NOUN ADV SCONJ DET ADJ NOUN AUX PART VERB DET NOUN NOUN PUNCT 
18363,-inf,-inf,PRON AUX PART ADJ PUNCT PRON AUX ADJ PUNCT ADJ PUNCT CCONJ PRON VERB PART VERB ADV SCONJ ADV ADV SCONJ ADJ PUNCT NOUN NOUN DET VERB ADV AUX VERB VERB VERB ADJ NOUN ADP DET ADJ PUNCT NOUN PUNCT 
18364,-inf,-inf,DET NOUN ADP NOUN VERB ADP DET NOUN ADJ ADJ SCONJ DET NOUN ADP NOUN VERB ADP DET NOUN PUNCT 
18365,-13.477433760649724,-inf,SCONJ PRON VERB ADJ ADP PROPN PUNCT AUX PART PUNCT 
18366,-23.165003039410294,-inf,CCONJ PRON VERB SCONJ ADP DET ADJ NOUN PUNCT DET NOUN VERB VERB DET ADJ ADJ ADJ NOUN NOUN PUNCT 
18367,-37.40497764892832,-inf,ADV VERB NOUN VERB PART VERB ADV PUNCT CCONJ DET PRON VERB AUX ADJ NOUN SCONJ PRON ADV AUX AUX PUNCT 
18368,-51.72078690853061,-inf,DET NOUN VERB PROPN AUX DET NOUN ADP DET PROPN PROPN PUNCT NOUN NOUN ADP DET NOUN PUNCT PUNCT CCONJ SCONJ PRON VERB VERB PRON AUX VERB CCONJ PRON AUX PART PUNCT 
18369,-26.25227949734584,-inf,DET NOUN AUX PART VERB ADP ADJ NOUN PUNCT CCONJ PRON ADV VERB PART VERB PROPN PROPN ADP DET ADJ NOUN PUNCT 
18370,-2.133255694493744,-3.7376696182833684,DET NOUN VERB ADV PUNCT 
18371,-43.43846662599969,-inf,PROPN ADP PROPN PROPN VERB DET NOUN ADP ADV ADJ NOUN PUNCT VERB PUNCT PUNCT DET NOUN AUX DET NOUN ADP NOUN PUNCT CCONJ DET AUX PROPN PUNCT 
18372,-26.993720562598376,-36.41079183875312,PROPN PROPN PUNCT PUNCT PUNCT PUNCT DET PROPN PUNCT VERB PROPN NOUN PUNCT VERB DET ADJ NOUN ADP DET ADJ NOUN PUNCT 
18373,-inf,-inf,DET ADV AUX PART AUX AUX VERB ADP DET ADJ NOUN ADV SCONJ ADJ NUM ADV DET NOUN NOUN VERB PUNCT PART AUX DET NOUN ADP PRON DET NOUN VERB AUX SCONJ ADP NUM PUNCT 
18374,-14.008429019555255,-inf,ADV PROPN PROPN VERB AUX VERB ADP DET PROPN PUNCT NOUN NUM 
18375,-inf,-inf,ADV PUNCT DET NOUN ADV VERB ADV ADJ NOUN VERB AUX VERB PUNCT VERB SCONJ DET NOUN VERB PUNCT ADP NOUN PUNCT VERB SCONJ VERB DET PROPN VERB DET NOUN ADP NOUN NOUN ADP PROPN NUM ADP DET NOUN NOUN ADP ADV NUM NOUN ADP DET ADJ NOUN PUNCT 
18376,-inf,-inf,DET ADJ NOUN NOUN AUX ADP DET ADV ADV VERB NOUN PUNCT VERB ADV ADP PRON PART NOUN PUNCT 
18377,-34.90353930323991,-inf,PROPN PROPN PROPN CCONJ NOUN PUNCT PROPN PUNCT DET NOUN ADP NOUN CCONJ NOUN PROPN PROPN PUNCT AUX ADV ADJ ADP DET NOUN PART NOUN PUNCT 
18378,-inf,-inf,DET VERB PUNCT ADP NUM NOUN PUNCT PRON VERB ADV NOUN PUNCT NUM NOUN PUNCT NOUN PART VERB CCONJ PRON ADV AUX DET NOUN ADV PRON VERB ADP DET NOUN NOUN PUNCT 
18379,-inf,-inf,CCONJ ADV PRON VERB ADP SCONJ NOUN AUX VERB DET NOUN PUNCT PRON VERB ADJ CCONJ ADP DET NOUN PUNCT VERB ADP DET NOUN PUNCT 
18380,-10.34553495983866,-13.970092474353484,VERB PROPN PART PROPN PUNCT PROPN CCONJ NOUN PUNCT ADJ PROPN 
18381,-3.9535774269768806,-8.413904601910307,PROPN NOUN PUNCT PROPN NUM PUNCT NUM PUNCT 
18382,-60.72739230869997,-inf,ADV PUNCT SCONJ PRON AUX PART VERB PRON PUNCT PRON AUX PART VERB DET NOUN ADP PROPN PROPN PUNCT DET PROPN ADP PROPN PROPN CCONJ PROPN PRON AUX VERB ADP DET NOUN DET AUX DET NOUN PUNCT DET NOUN ADJ PUNCT 
18383,-inf,-inf,PROPN PROPN VERB DET NOUN NOUN ADP PRON PRON VERB DET PUNCT ADJ ADV ADJ NOUN PUNCT ADP PROPN PUNCT 
18384,-24.291532939184478,-inf,PRON VERB DET NOUN ADP DET NOUN SCONJ PRON VERB PRON PUNCT PROPN VERB VERB PROPN PUNCT 
18385,-inf,-inf,PRON VERB PART VERB DET ADJ ADJ NOUN ADP NOUN ADP ADJ NOUN ADP DET NOUN DET VERB DET NOUN PUNCT ADP DET ADJ NOUN ADP NOUN ADP ADJ NOUN DET NOUN NOUN PART NOUN ADP ADV PUNCT VERB PUNCT PROPN PROPN PROPN PUNCT CCONJ PROPN ADJ NOUN PUNCT ADJ SCONJ NOUN PUNCT ADJ NOUN CCONJ NOUN ADP NOUN SYM NOUN PUNCT 
18386,-59.27873336269614,-inf,DET NOUN PUNCT SCONJ DET ADJ VERB PART VERB ADV PUNCT ADV VERB ADP DET VERB NOUN PUNCT DET ADJ NOUN CCONJ ADV ADJ NOUN CCONJ NOUN DET ADJ NOUN VERB NOUN PUNCT 
18387,-inf,-inf,PROPN PROPN VERB DET ADJ NOUN PRON ADV VERB PUNCT PUNCT DET ADJ NOUN NOUN PUNCT DET PROPN VERB PRON VERB CCONJ DET PROPN VERB ADP PRON VERB PUNCT PUNCT 
18388,-inf,-inf,DET ADJ NOUN ADP DET NOUN AUX VERB ADP CCONJ DET AUX VERB ADP ADJ NOUN VERB VERB VERB DET NOUN PART VERB ADV ADP NOUN PUNCT 
18389,-28.204544598275234,-inf,ADP NOUN ADP ADJ NOUN ADP DET NOUN PUNCT NOUN PUNCT NOUN CCONJ NOUN ADP DET PROPN PROPN PUNCT DET NOUN VERB PART VERB DET NOUN PUNCT 
18390,-56.852292432902566,-inf,DET NOUN ADV VERB SCONJ DET NOUN PUNCT VERB ADP DET NOUN ADP DET NOUN PUNCT DET ADV ADJ NOUN CCONJ ADJ NOUN CCONJ NOUN NOUN AUX VERB ADP NOUN VERB ADP NOUN NOUN CCONJ DET ADJ NOUN PUNCT 
18391,-1.211571811354788,-inf,PUNCT PUNCT NUM ADP DET NOUN PUNCT 
18392,-36.55514952722222,-inf,DET PROPN PROPN PROPN PROPN PROPN AUX VERB ADP ADP NOUN ADP NUM NOUN CCONJ PRON VERB DET NOUN ADP PROPN ADP PROPN NUM PUNCT 
18393,0.0,0.0,INTJ PUNCT ADV PUNCT 
18394,-53.3189988233649,-inf,DET ADV ADJ NOUN ADV ADJ NOUN AUX VERB NOUN ADP NOUN VERB DET NOUN PUNCT CCONJ PRON VERB PRON ADV VERB DET ADJ CCONJ VERB DET NOUN ADP NOUN ADP DET NOUN PUNCT 
18395,-55.10185740389039,-inf,DET NOUN VERB SCONJ DET NOUN NOUN AUX VERB DET VERB NOUN ADP DET NOUN ADP NOUN PART VERB PRON PUNCT ADV PUNCT PRON VERB PRON ADP NUM NOUN ADV PRON AUX VERB DET NOUN PUNCT 
18396,-35.154729511702634,-inf,ADJ NOUN ADP NUM ADJ ADJ NOUN VERB DET NOUN PUNCT NOUN CCONJ NOUN ADP DET NOUN ADP ADJ NOUN ADP PUNCT DET NOUN PUNCT 
18397,-inf,-inf,ADP DET NOUN ADP PROPN PUNCT ADP DET NOUN NOUN NOUN NOUN PUNCT PROPN PUNCT VERB DET NOUN VERB ADP DET NOUN PUNCT VERB DET NOUN ADP NOUN CCONJ VERB NUM NOUN ADP NOUN PUNCT ADP ADJ DET NOUN VERB PRON CCONJ VERB DET NOUN PUNCT 
18398,-26.427457370733336,-inf,ADJ PUNCT NOUN VERB ADJ ADJ ADJ NOUN PART NOUN ADP ADJ CCONJ ADJ NOUN ADP PROPN NOUN PUNCT 
18399,-inf,-inf,DET ADV VERB ADJ NOUN PUNCT PROPN PROPN PUNCT VERB ADP PROPN PART ADJ CCONJ NOUN NOUN PUNCT 
18400,-43.27697178289346,-inf,PROPN AUX DET ADJ NOUN NOUN DET VERB NOUN CCONJ NOUN ADP ADJ NOUN NOUN ADP PROPN PUNCT VERB NOUN ADP NOUN PUNCT VERB NOUN PUNCT NOUN NOUN CCONJ NOUN PUNCT 
18401,-19.45275036774151,-inf,VERB ADV NUM NOUN ADP DET NOUN AUX DET ADJ ADJ PROPN NOUN PROPN PROPN PUNCT 
18402,-28.82167365761247,-inf,ADP ADJ PUNCT NOUN ADP VERB DET NOUN CCONJ NOUN ADP DET NOUN AUX ADJ SCONJ PRON VERB AUX VERB PUNCT 
18403,-30.561857535312466,-inf,AUX PART VERB ADP PROPN PROPN PART NOUN ADP NOUN ADP PROPN PUNCT VERB ADP PROPN CCONJ VERB ADP PRON PUNCT 
18404,-7.414476940585058,-inf,ADP PROPN PUNCT DET ADJ NOUN AUX VERB ADP DET NOUN PUNCT 
18405,-7.728539739345425,-8.963284648698977,VERB ADP DET NOUN PUNCT NOUN ADP PROPN PROPN 
18406,-4.5396196586921125,-inf,DET ADJ NOUN AUX PROPN PUNCT 
18407,-2.4285648958546076,-inf,PRON AUX ADV VERB PUNCT 
18408,-12.874809937572277,-inf,PUNCT DET ADJ PUNCT ADP NOUN PUNCT NOUN ADP DET NOUN 
18409,-58.66819878841452,-inf,ADV DET NOUN VERB SCONJ NOUN AUX ADJ ADP DET NOUN PART VERB DET NOUN PUNCT PRON VERB DET ADJ NOUN NOUN ADP DET ADJ NOUN PUNCT NOUN PROPN PROPN CCONJ ADJ PROPN PROPN PUNCT ADV ADP DET NOUN PUNCT 
18410,-55.250148248153906,-inf,DET NOUN ADP DET PROPN VERB SCONJ PROPN PROPN AUX PUNCT VERB PART VERB PROPN ADP DET NOUN SCONJ NOUN ADP DET ADJ ADJ NOUN PUNCT PUNCT CCONJ VERB DET NOUN PUNCT 
18411,-32.52541775476484,-inf,ADV PUNCT ADP ADJ PROPN PUNCT DET NOUN VERB PRON ADJ SCONJ DET ADJ CCONJ ADJ NOUN ADP NOUN ADP NOUN PUNCT 
18412,-26.75921860708353,-inf,DET NOUN PUNCT DET VERB SCONJ DET ADJ NOUN ADP PROPN PUNCT AUX VERB ADP VERB NOUN ADV PUNCT 
18413,-20.49408200160401,-27.265601555084025,ADJ NOUN VERB NOUN PUNCT PROPN VERB DET NOUN ADP DET PROPN NOUN VERB PROPN PUNCT 
18414,-10.011000314460457,-13.766816538836373,PRON VERB ADV VERB DET NOUN NOUN ADP ADV PUNCT 
18415,-38.45757538977479,-inf,PRON AUX ADJ NOUN DET VERB AUX VERB ADP DET NOUN PART VERB NOUN NOUN PUNCT ADP ADJ SCONJ DET NOUN AUX VERB ADJ NOUN NOUN PUNCT 
18416,-inf,-inf,PROPN VERB PUNCT PUNCT VERB NUM NOUN VERB PRON ADP ADJ NOUN ADV PUNCT DET NOUN PART NOUN AUX ADJ SCONJ NUM NOUN PUNCT ADP NUM NOUN ADP NOUN PUNCT CCONJ NUM CCONJ ADV ADV DET NOUN ADV PUNCT PUNCT 
18417,-5.333030062325588,-inf,PROPN ADP DET ADJ PROPN PROPN NOUN PUNCT 
18418,-inf,-inf,ADV AUX ADV DET ADJ NOUN NOUN NOUN VERB ADP PROPN PUNCT DET PROPN ADJ PROPN VERB VERB PROPN PROPN PROPN NOUN PUNCT PROPN PROPN PUNCT PROPN PUNCT AUX VERB PART VERB DET ADJ NOUN ADP PROPN PROPN PUNCT DET AUX VERB ADP PROPN PROPN NOUN PROPN PROPN PUNCT PUNCT 
18419,-inf,-inf,SCONJ DET VERB SCONJ PRON AUX VERB SCONJ ADP NOUN PUNCT CCONJ SCONJ VERB PRON VERB VERB NOUN PUNCT NOUN VERB SCONJ PRON AUX DET NOUN CCONJ DET ADJ NOUN PUNCT 
18420,-32.698168648982474,-inf,PART VERB DET NOUN ADP DET ADJ ADJ NOUN NOUN PROPN VERB PART VERB DET NOUN PUNCT ADJ NOUN PUNCT ADJ NOUN PUNCT ADJ NOUN PUNCT 
18421,-80.65124386896782,-inf,DET ADJ NOUN AUX VERB ADJ NOUN ADP DET NOUN PUNCT ADV ADV NUM NOUN VERB ADP DET NOUN ADP DET NOUN ADP DET PROPN ADP PROPN PROPN PUNCT ADJ NOUN AUX ADV VERB PUNCT NOUN AUX AUX VERB CCONJ ADV ADV NUM NOUN CCONJ NOUN AUX AUX VERB CCONJ VERB PUNCT 
18422,-12.45456586004458,-inf,PART ADJ PROPN NOUN AUX VERB ADP ADP DET NOUN ADV PUNCT 
18423,-67.11334430759376,-inf,VERB ADP DET NUM NOUN ADP DET PROPN PROPN ADP PROPN PUNCT ADP PROPN DET ADJ NOUN NOUN AUX ADV NUM NOUN PUNCT VERB ADP NUM NOUN ADP NOUN PUNCT ADV ADJ ADP DET ADJ NOUN NOUN ADP NOUN ADP DET NOUN PUNCT 
18424,-24.70548919518364,-inf,DET NOUN AUX VERB PUNCT DET NOUN AUX ADJ PUNCT CCONJ DET NOUN CCONJ NOUN AUX ADJ PUNCT 
18425,-67.91505235323554,-inf,NOUN PRON AUX VERB ADP PROPN DET NOUN ADP DET NOUN NOUN ADP DET ADJ NOUN ADP PROPN PUNCT DET PUNCT ADP NOUN ADP ADJ NOUN PROPN PROPN PUNCT AUX VERB ADP DET ADJ NOUN CCONJ DET NOUN ADV ADP PROPN PART NOUN PUNCT 
18426,-50.23354685745325,-inf,ADV PUNCT ADJ ADP DET PRON VERB PRON ADP DET ADJ NOUN VERB ADP NOUN PART VERB ADP DET NOUN ADP DET PUNCT ADJ PUNCT NOUN CCONJ DET PUNCT ADJ PUNCT NOUN PUNCT 
18427,-9.319873536730803,-13.901213814111786,DET ADP NOUN VERB DET ADJ NOUN PUNCT VERB DET NOUN 
18428,-7.306087359389501,-inf,DET NOUN AUX NOUN ADP DET ADJ NOUN PROPN NOUN NUM PUNCT 
18429,-7.78039516474455,-inf,DET NOUN NOUN AUX ADV AUX VERB ADV PUNCT 
18430,-31.574580383901292,-inf,ADP PROPN PUNCT ADJ NOUN CCONJ NOUN NOUN CCONJ NOUN ADV VERB CCONJ AUX VERB ADP ADJ NOUN CCONJ NOUN PUNCT 
18431,-33.23850528121189,-inf,PRON VERB VERB DET NOUN AUX PART ADV DET NOUN PUNCT PRON AUX DET NOUN VERB PART VERB DET NOUN ADJ PUNCT 
18432,-56.53271146776802,-inf,ADJ SCONJ NUM NOUN ADP VERB DET NOUN NOUN SCONJ ADP DET ADJ NOUN NOUN PRON VERB PUNCT ADJ PUNCT PUNCT PROPN PROPN VERB PART VERB ADP NOUN ADP ADJ PROPN PROPN PUNCT 
18433,-inf,-inf,NOUN ADP NOUN ADP PROPN PROPN NOUN PUNCT PRON AUX PROPN PROPN ADP ADP PUNCT 
18434,-inf,-inf,PRON VERB ADP DET PRON VERB ADP DET NOUN PART VERB DET NOUN PUNCT ADV VERB PUNCT PUNCT ADV VERB DET AUX VERB SCONJ SCONJ PRON VERB PART VERB ADV PUNCT PUNCT 
18435,-5.717895312684873,-8.231795604313785,NOUN ADP PROPN PART PROPN PROPN ADP PROPN NOUN 
18436,-66.10827423645732,-inf,ADJ PUNCT ADJ PROPN AUX VERB ADV ADP PROPN PUNCT ADP PROPN NUM PUNCT NUM PUNCT ADV PRON VERB DET PROPN PROPN PROPN PUNCT PROPN PUNCT PUNCT NUM ADP PROPN PART ADV ADJ ADJ ADJ ADJ NOUN PUNCT DET VERB ADJ NOUN PUNCT 
18437,-53.03753372870838,-inf,ADJ NOUN VERB PART AUX VERB CCONJ VERB PUNCT CCONJ PRON ADV VERB PART AUX NOUN ADP DET NOUN NOUN PUNCT DET PUNCT ADJ NOUN NOUN PUNCT PUNCT CCONJ DET NOUN NOUN PUNCT 
18438,-inf,-inf,NOUN ADP PROPN VERB DET NOUN ADV PROPN AUX ADP ADV ADJ NOUN PUNCT 
18439,-19.87010988418688,-inf,PRON ADJ SCONJ DET NOUN ADP PROPN VERB PART AUX VERB PRON ADP PROPN PUNCT 
18440,-2.8575067442764923,-inf,DET VERB ADP PART AUX DET ADJ NOUN PUNCT 
18441,-16.591893596452792,-inf,PRON AUX DET ADJ NOUN DET VERB ADP PROPN ADP NOUN CCONJ NOUN PUNCT 
18442,-26.942496143771496,-inf,ADJ NOUN PROPN PUNCT ADP PROPN PROPN PROPN CCONJ PROPN NOUN VERB DET NOUN NOUN SCONJ DET NOUN PUNCT 
18443,-44.33840195454575,-inf,ADJ ADJ NOUN VERB PRON ADV CCONJ ADP DET NOUN VERB DET NOUN VERB DET NOUN CCONJ NOUN ADP ADV ADV PRON VERB DET NOUN PUNCT 
18444,-inf,-inf,DET AUX NUM ADP DET NOUN DET VERB DET ADJ NOUN ADP PROPN ADV PUNCT SCONJ DET ADJ NOUN AUX PART VERB SCONJ PRON ADP ADJ NOUN AUX DET ADJ PUNCT 
18445,-15.992862404893298,-inf,DET NOUN PUNCT ADP NOUN PUNCT VERB ADP DET NOUN ADP DET PROPN CCONJ PROPN PUNCT 
18446,0.0,0.0,VERB ADJ PUNCT PUNCT 
18447,-inf,-inf,ADV PUNCT ADP DET PROPN ADP PROPN PROPN PROPN PUNCT DET NOUN ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PROPN AUX PROPN AUX PROPN PROPN CCONJ PROPN AUX VERB ADJ SCONJ NUM NOUN CCONJ ADJ NOUN AUX VERB ADJ PUNCT 
18448,-7.306087359389501,-inf,DET NOUN AUX NOUN ADP DET ADJ NOUN PROPN NOUN NUM PUNCT 
18449,-inf,-inf,DET NOUN NOUN VERB AUX VERB ADV ADV DET NOUN AUX VERB PART VERB CCONJ PRON VERB AUX VERB PRON ADV PART VERB ADJ NOUN ADP DET NOUN PUNCT 
18450,-inf,-inf,DET NOUN ADJ PROPN AUX AUX SCONJ PRON VERB PART VERB DET NOUN NOUN ADJ ADP NOUN ADP NOUN PUNCT 
18451,-83.31818403321347,-inf,PRON AUX PART VERB SCONJ PRON VERB PRON ADV PUNCT VERB ADV PUNCT VERB DET ADJ NOUN PUNCT VERB ADP DET ADJ NOUN PUNCT VERB ADP DET NOUN PART VERB PUNCT VERB ADP NOUN PUNCT CCONJ AUX DET NOUN PUNCT ADV ADV SCONJ PRON VERB ADP DET NOUN CCONJ VERB DET NOUN PUNCT 
18452,-48.60036902615025,-inf,DET ADP ADJ ADJ NOUN NOUN AUX ADJ ADP PRON AUX VERB ADP DET NOUN PUNCT NOUN NOUN PUNCT VERB ADP ADJ NOUN CCONJ NOUN ADP NOUN DET VERB ADV ADP DET NOUN PUNCT 
18453,-22.82983722511043,-inf,ADV NOUN AUX DET NOUN ADP DET ADJ NOUN ADP DET ADJ NOUN DET AUX NOUN ADP DET NOUN NOUN PUNCT 
18454,-21.24477809055392,-inf,DET ADP PRON VERB NOUN DET AUX PART ADJ PUNCT VERB PROPN PROPN PUNCT 
18455,-inf,-inf,DET NOUN AUX PART VERB ADJ CCONJ SYM NUM PUNCT ADJ NOUN NOUN ADP PROPN PUNCT 
18456,-inf,-inf,DET ADJ ADJ NOUN AUX DET NOUN ADP DET PROPN PUNCT CCONJ SCONJ NUM ADP DET ADV VERB DET PUNCT PROPN NOUN PUNCT PUNCT PRON AUX DET VERB NOUN PUNCT 
18457,-5.014992470510278,-5.164738765453647,NOUN CCONJ NOUN PUNCT NOUN PUNCT NOUN PUNCT 
18458,-42.127734024704175,-inf,NOUN PRON VERB VERB PART VERB ADP PRON DET NOUN VERB ADP PROPN PROPN PUNCT DET ADJ NOUN PUNCT ADP DET PROPN PROPN NOUN CCONJ DET NOUN ADP DET NOUN PUNCT 
18459,-inf,-inf,ADP DET ADJ NOUN DET PROPN ADV VERB VERB NUM ADJ PROPN NOUN ADP VERB NOUN PUNCT VERB DET ADJ NOUN ADP PROPN PROPN VERB ADP PROPN ADP NUM PUNCT PROPN PUNCT PUNCT PUNCT 
18460,-inf,-inf,DET PUNCT NOUN PART PROPN PROPN VERB PART VERB NOUN ADP AUX NOUN NOUN PRON VERB PRON PRON ADV VERB ADP DET NOUN PUNCT 
18461,-inf,-inf,PART VERB DET ADP DET NOUN ADP DET ADJ NOUN AUX ADJ PUNCT DET VERB VERB PROPN NOUN ADJ SCONJ DET NOUN ADV PART VERB NOUN PUNCT 
18462,-44.32470064124068,-inf,PROPN PUNCT PROPN PRON VERB VERB ADJ NOUN ADP PRON PUNCT PUNCT PUNCT PUNCT PUNCT PUNCT PUNCT CCONJ VERB NOUN CCONJ ADJ NOUN ADP ADJ NUM PUNCT 
18463,-16.82958961742055,-inf,DET VERB PROPN NOUN AUX AUX VERB PROPN PART VERB ADP DET NOUN PUNCT 
18464,-35.952478818424034,-inf,DET PROPN NOUN ADP NOUN VERB ADP NOUN ADP PROPN ADP PROPN PUNCT PROPN PUNCT DET VERB NOUN NOUN AUX VERB NOUN ADP DET NOUN PUNCT 
18465,-7.77734595764356,-inf,DET NOUN AUX NOUN ADP DET ADJ NOUN PROPN PROPN NUM PUNCT 
18466,-10.030122666194293,-inf,ADV PRON ADV AUX ADV NUM NOUN ADP DET NOUN PUNCT 
18467,-inf,-inf,ADV ADP PROPN PUNCT CCONJ VERB NOUN NOUN PUNCT NOUN ADP PROPN NOUN PUNCT ADJ ADJ ADJ NOUN VERB VERB DET NOUN ADV PUNCT VERB DET NOUN PRON AUX ADJ ADJ NOUN SCONJ DET NOUN ADP DET NOUN ADP DET PROPN PUNCT VERB NOUN ADP PROPN PUNCT 
18468,-19.646019362391442,-inf,NOUN PUNCT PROPN PROPN PART PROPN PART VERB NOUN ADP PROPN CCONJ PROPN PUNCT ADJ PROPN 
18469,-inf,-inf,PRON AUX DET NOUN SCONJ DET PROPN DET PROPN NOUN AUX VERB PART AUX PROPN PROPN CCONJ PART PUNCT 
18470,-57.29464036773084,-inf,ADP NOUN ADP DET PUNCT NOUN VERB ADJ NOUN PUNCT PUNCT DET ADJ NOUN VERB ADV SCONJ DET NOUN ADP NOUN NOUN VERB AUX VERB ADP NOUN ADP ADJ NOUN ADP NOUN NOUN PUNCT 
18471,0.0,0.0,NOUN ADP PROPN PUNCT 
18472,-32.19177677360416,-40.195218540993494,ADP DET ADV ADJ NOUN PUNCT PROPN PART NOUN VERB DET ADJ NOUN NOUN CCONJ NOUN VERB ADP ADJ NOUN PART VERB DET NOUN PUNCT 
